     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE       CMD
   35110   2016-12-11  20:21:42        01:59  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:43        02:00  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:44        02:01  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:45        02:02  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:46        02:03  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:47        02:04  100.0   17.5   2942316   5428556  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:48        02:05   99.7   20.1   3367708   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:49        02:06  100.0   21.6   3627084   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:50        02:07  100.0   21.7   3645832   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:51        02:08  100.0   12.8   2139212   5266028  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:52        02:09  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:53        02:10  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:54        02:11  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:55        02:12  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:56        02:13  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:57        02:14  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:58        02:15  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:21:59        02:16  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:00        02:17  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:01        02:18   98.7   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:02        02:19  100.0   17.5   2942316   5428556  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:03        02:21  100.0   20.3   3408332   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:05        02:22  100.0   21.7   3645832   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:06        02:23  100.0   21.7   3645836   6132076  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:07        02:24  100.0   13.4   2248324   5266028  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:08        02:25  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:09        02:26  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:10        02:27  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:11        02:28  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:12        02:29  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:13        02:30  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:14        02:31  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:15        02:32  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:16        02:33  100.0   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
   35110   2016-12-11  20:22:17        02:34   99.6   16.6   2781748   5267988  /Library/Frameworks/R.framework/Resources/bin/exec/R --slave --no-restore --file=cv_ncvreg_serial.R
